$158.68,14951.2615268245
$159.49,16071.9051391969
$157.13,15811.8179601817
$140.48,19411.3848918653
$135.59,21993.2451859545
$125.93,24934.2165105424
$121.31,23992.4840162054
$102.97,28134.2136471251
$100.41,31395.3839447884
$96.37,33821.3285689172
$88.96,33035.4590430014
$86.35,35437.6161419116
